Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog
birthday candles,https://acnhcdn.com/latest/FtrIcon/FtrBirthdayCandle_Remake_3_0.png,Green,Variation,NA,NA,No,Yes,No,1,NFS,300,1x1,Birthday,,party,fancy,None,birthday,Yes,Lamp,Does not play music,Candle,Not for sale
birthday candles,https://acnhcdn.com/latest/FtrIcon/FtrBirthdayCandle_Remake_4_0.png,Orange,Variation,NA,NA,No,Yes,No,1,NFS,300,1x1,Birthday,,party,fancy,None,birthday,Yes,Lamp,Does not play music,Candle,Not for sale
birthday candles,https://acnhcdn.com/latest/FtrIcon/FtrBirthdayCandle_Remake_5_0.png,Gorgeous,Variation,NA,NA,No,Yes,No,1,NFS,300,1x1,Birthday,,party,fancy,None,birthday,Yes,Lamp,Does not play music,Candle,Not for sale
bitterling model,https://acnhcdn.com/latest/FtrIcon/FtrFishTanagoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2700,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
black bass model,https://acnhcdn.com/latest/FtrIcon/FtrFishBlackbassToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
blowfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishFuguToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,15000,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
blue marlin model,https://acnhcdn.com/latest/FtrIcon/FtrFishKajikiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,30000,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
blue weevil beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHousekizoumushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2400,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
bluegill model,https://acnhcdn.com/latest/FtrIcon/FtrFishBlueguillToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,540,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
board game,https://acnhcdn.com/latest/FtrIcon/FtrBoardgame_Remake_0_0.png,Simple path game,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,living room,None,None,Yes,Toy,Does not play music,No lighting,For sale
board game,https://acnhcdn.com/latest/FtrIcon/FtrBoardgame_Remake_1_0.png,Territory game,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,living room,None,None,Yes,Toy,Does not play music,No lighting,For sale
board game,https://acnhcdn.com/latest/FtrIcon/FtrBoardgame_Remake_2_0.png,Kids' game,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,living room,None,None,Yes,Toy,Does not play music,No lighting,For sale
book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_0_0.png,Western literature,NA,NA,NA,No,No,No,NA,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,school,None,None,No,Study,Does not play music,No lighting,For sale
book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_1_0.png,Japanese literature,NA,NA,NA,No,No,No,NA,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,school,None,None,No,Study,Does not play music,No lighting,For sale
book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_2_0.png,Encyclopedia,NA,NA,NA,No,No,No,NA,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,school,None,None,No,Study,Does not play music,No lighting,For sale
book,https://acnhcdn.com/latest/FtrIcon/FtrBookOpened_Remake_3_0.png,Textbook,NA,NA,NA,No,No,No,NA,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,school,None,None,No,Study,Does not play music,No lighting,For sale
book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,No,Study,Does not play music,No lighting,For sale
book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,No,Study,Does not play music,No lighting,For sale
book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,No,Study,Does not play music,No lighting,For sale
book stands,https://acnhcdn.com/latest/FtrIcon/FtrBookstand_Remake_3_0.png,Pastel,NA,NA,NA,No,No,No,NA,1100,275,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,No,Study,Does not play music,No lighting,For sale
bottled ship,https://acnhcdn.com/latest/FtrIcon/FtrBottleship_Remake_0_0.png,Trading ship,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,ocean,folk art,None,None,No,Seaside,Does not play music,No lighting,For sale
bottled ship,https://acnhcdn.com/latest/FtrIcon/FtrBottleship_Remake_1_0.png,Leisure boat,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,ocean,folk art,None,None,No,Seaside,Does not play music,No lighting,For sale
bottled ship,https://acnhcdn.com/latest/FtrIcon/FtrBottleship_Remake_2_0.png,Pirate ship,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,ocean,folk art,None,None,No,Seaside,Does not play music,No lighting,For sale
brine-shrimp aquarium,https://acnhcdn.com/latest/FtrIcon/FtrArtemiaAquarium.png,NA,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,child's room,None,None,Yes,Special Fish,Does not play music,No lighting,For sale
bronze bug trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectBronz.png,NA,NA,NA,NA,No,No,No,NA,NFS,400,1x1,Bug-Off,,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale
bronze fish trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishBronz.png,NA,NA,NA,NA,No,No,No,NA,NFS,400,1x1,Fishing Tourney,,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale
bronze HHA trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaBronze.png,NA,NA,NA,NA,No,No,No,NA,NFS,400,1x1,HHA,,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale
brown cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAburazemiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,750,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
Bunny Day basket,https://acnhcdn.com/latest/FtrIcon/FtrEggBasket.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,1x1,Bunny Day,From Zipper after trading one of every egg (all 6 types) during Bunny Day.,fancy,None,Bunny Day,None,No,Easter,Does not play music,No lighting,Not for sale
Bunny Day lamp,https://acnhcdn.com/latest/FtrIcon/FtrEggLamp.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,1x1,Crafting,,fancy,None,Bunny Day,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale
butterfly fish model,https://acnhcdn.com/latest/FtrIcon/FtrFishChouchouuoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_0_0.png,Yellow,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale
camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale
camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale
camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale
camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_4_0.png,Brown,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale
camp stove,https://acnhcdn.com/latest/FtrIcon/FtrKocher_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale
candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_0_0.png,Gold,NA,NA,NA,No,No,No,NA,600,150,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",horror,None,None,None,Yes,Lamp,Does not play music,Candle,For sale
candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,600,150,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",horror,None,None,None,Yes,Lamp,Does not play music,Candle,For sale
candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,600,150,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",horror,None,None,None,Yes,Lamp,Does not play music,Candle,For sale
candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,600,150,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",horror,None,None,None,Yes,Lamp,Does not play music,Candle,For sale
candle,https://acnhcdn.com/latest/FtrIcon/FtrCandle_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,600,150,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",horror,None,None,None,Yes,Lamp,Does not play music,Candle,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_0_0.png,Plain,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_1_0.png,Labeled,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_2_0.png,Oranges,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_3_0.png,Apples,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_4_0.png,Peaches,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_5_0.png,Pears,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
cardboard box,https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_6_0.png,Cherries,NA,NA,NA,No,No,No,NA,120,30,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,cardboard,None,No,Desk,Does not play music,No lighting,For sale
carp model,https://acnhcdn.com/latest/FtrIcon/FtrFishKoiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,900,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_0_0.png,Black,NA,Blank,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_0_1.png,Black,NA,Comic plan,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_0_2.png,Black,NA,Gag comic,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_1_0.png,Silver,NA,Blank,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_1_1.png,Silver,NA,Comic plan,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_1_2.png,Silver,NA,Gag comic,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_2_0.png,Pink,NA,Blank,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_2_1.png,Pink,NA,Comic plan,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_2_2.png,Pink,NA,Gag comic,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_3_0.png,Brown,NA,Blank,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_3_1.png,Brown,NA,Comic plan,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cartoonist's set,https://acnhcdn.com/latest/FtrIcon/FtrCartoonistset_Remake_3_2.png,Brown,NA,Gag comic,Manuscript paper,No,No,Yes,1,1200,300,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,Study,Does not play music,Emission,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_5_0.png,Silver,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_6_0.png,White,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cassette player,https://acnhcdn.com/latest/FtrIcon/FtrRadicaseW_Remake_7_0.png,Black,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,570,141,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale
cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,570,141,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale
cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,570,141,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale
cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_3_0.png,Light blue,NA,NA,NA,No,No,No,NA,570,141,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale
cat grass,https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,570,141,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale
catfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishNamazuToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2400,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
