Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Door Deco,Catalog
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_0_0.png,Gold,NA,NA,NA,No,No,No,NA,800,200,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,Lamp,No,For sale
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,800,200,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,Lamp,No,For sale
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,800,200,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,Lamp,No,For sale
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,800,200,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,Lamp,No,For sale
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,800,200,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,Lamp,No,For sale
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,Home Appliances,No,For sale
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,Home Appliances,No,For sale
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,Home Appliances,No,For sale
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_3_0.png,Gray,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,Home Appliances,No,For sale
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_4_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,Home Appliances,No,For sale
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_5_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,Home Appliances,No,For sale
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1500,375,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,Supplies,No,For sale
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_1_0.png,Camel,NA,NA,NA,No,No,No,NA,1500,375,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,Supplies,No,For sale
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,1500,375,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,Supplies,No,For sale
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,1500,375,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,Supplies,No,For sale
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1500,375,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,Supplies,No,For sale
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1500,375,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,Supplies,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_5_0.png,Blue,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_6_0.png,Pink,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_7_0.png,Light blue,NA,NA,NA,No,No,No,NA,8900,2225,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,22000,5500,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,22000,5500,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,22000,5500,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,22000,5500,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wall-mounted TV (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,22000,5500,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,TV,No,For sale
wasp-head model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHachiFace.png,NA,NA,NA,NA,No,No,No,NA,2500,625,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,No,Special Insect,No,For sale
wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,1,1000,250,1x2,Wedding Season,,party,expensive,wedding,None,No,Plants,Yes,Not for sale
wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,1,1000,250,1x2,Wedding Season,,party,expensive,wedding,None,No,Plants,Yes,Not for sale
wedding decoration,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,1,1000,250,1x2,Wedding Season,,party,expensive,wedding,None,No,Plants,Yes,Not for sale
windflower wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathAnemone.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_0_0.png,Natural,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,1x1 ,Crafting,,child's room,None,wooden block,None,Yes,Clock,No,Not for sale
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_1_0.png,Mixed wood,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,1x1 ,Crafting,,child's room,None,wooden block,None,Yes,Clock,No,Not for sale
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_2_0.png,Colorful,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,1x1 ,Crafting,,child's room,None,wooden block,None,Yes,Clock,No,Not for sale
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_3_0.png,Pastel,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,1x1 ,Crafting,,child's room,None,wooden block,None,Yes,Clock,No,Not for sale
wooden-block wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBlockClock_Remake_4_0.png,Vivid,Block color,NA,NA,Yes,Yes,No,2,NFS,1350,1x1 ,Crafting,,child's room,None,wooden block,None,Yes,Clock,No,Not for sale
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_0_0.png,Natural,Body color,NA,NA,Yes,Yes,No,1,NFS,600,2x1 ,Crafting,,zen-style,None,None,None,No,Ranch,No,Not for sale
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_1_0.png,Dark brown,Body color,NA,NA,Yes,Yes,No,1,NFS,600,2x1 ,Crafting,,zen-style,None,None,None,No,Ranch,No,Not for sale
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_2_0.png,Brown,Body color,NA,NA,Yes,Yes,No,1,NFS,600,2x1 ,Crafting,,zen-style,None,None,None,No,Ranch,No,Not for sale
wooden-plank sign,https://acnhcdn.com/latest/FtrIcon/FtrSignboardWood_Remake_3_0.png,Red,Body color,NA,NA,Yes,Yes,No,1,NFS,600,2x1 ,Crafting,,zen-style,None,None,None,No,Ranch,No,Not for sale
world map,https://acnhcdn.com/latest/FtrIcon/FtrWorldMap_Remake_0_0.png,Pacific Ocean,Map center,NA,NA,No,Yes,No,1,640,160,2x1,Nintendo; Nook Shopping,,child's room,den,None,None,No,Space,No,For sale
world map,https://acnhcdn.com/latest/FtrIcon/FtrWorldMap_Remake_1_0.png,Atlantic Ocean,Map center,NA,NA,No,Yes,No,1,640,160,2x1,Nintendo; Nook Shopping,,child's room,den,None,None,No,Space,No,For sale
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_0_0.png,Alphabet,NA,NA,NA,No,No,No,NA,400,160,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,No,Study,No,For sale
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_1_0.png,Multiplication tables,NA,NA,NA,No,No,No,NA,400,160,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,No,Study,No,For sale
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_2_0.png,Periodic table,NA,NA,NA,No,No,No,NA,400,160,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,No,Study,No,For sale
writing poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_3_0.png,Constellations,NA,NA,NA,No,No,No,NA,400,160,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,school,None,writing,No,Study,No,For sale
